idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
28.0,technician,married,secondary,742.0,no,no,26.0,may,236.0,1.0,yes
66.0,management,married,,2149.0,yes,no,26.0,may,135.0,2.0,yes
32.0,admin.,single,secondary,344.0,no,no,26.0,may,530.0,2.0,yes
67.0,retired,married,primary,1430.0,no,no,26.0,may,283.0,2.0,yes
39.0,unemployed,divorced,secondary,265.0,yes,no,27.0,may,93.0,1.0,yes
46.0,,married,secondary,38.0,no,no,27.0,may,181.0,3.0,yes
54.0,retired,married,secondary,3538.0,no,no,27.0,may,820.0,1.0,yes
47.0,services,divorced,,973.0,no,no,27.0,may,489.0,1.0,yes
45.0,technician,married,secondary,1831.0,no,no,27.0,may,275.0,2.0,yes
63.0,blue-collar,married,secondary,641.0,no,no,27.0,may,417.0,2.0,yes
60.0,unemployed,married,secondary,1047.0,no,no,27.0,may,173.0,3.0,yes
29.0,management,married,tertiary,8103.0,no,no,28.0,may,473.0,3.0,yes
33.0,services,single,,523.0,yes,no,28.0,may,86.0,1.0,yes
48.0,,married,secondary,0.0,no,no,28.0,may,270.0,5.0,yes
26.0,technician,single,tertiary,515.0,no,no,31.0,may,775.0,1.0,yes
55.0,admin.,married,secondary,8304.0,no,no,1.0,jun,201.0,1.0,yes
36.0,technician,married,secondary,1368.0,no,no,1.0,jun,516.0,1.0,yes
33.0,admin.,single,tertiary,272.0,yes,no,1.0,jun,326.0,1.0,yes
28.0,blue-collar,single,secondary,-46.0,yes,no,1.0,jun,154.0,2.0,yes
28.0,services,single,secondary,168.0,no,no,1.0,jun,347.0,3.0,yes
,management,single,tertiary,515.0,no,no,1.0,jun,296.0,5.0,yes
28.0,management,single,tertiary,223.0,yes,no,1.0,jun,303.0,1.0,yes
49.0,admin.,single,tertiary,228.0,yes,no,2.0,jun,407.0,1.0,yes
27.0,blue-collar,single,tertiary,644.0,no,no,2.0,jun,657.0,1.0,yes
28.0,admin.,married,secondary,330.0,no,no,2.0,jun,226.0,2.0,yes
65.0,admin.,married,secondary,952.0,no,no,2.0,jun,310.0,1.0,yes
30.0,technician,single,secondary,1165.0,no,no,4.0,jun,204.0,2.0,yes
38.0,admin.,married,secondary,0.0,yes,no,8.0,jun,187.0,1.0,yes
36.0,technician,divorced,secondary,2823.0,yes,no,8.0,jun,215.0,1.0,yes
63.0,retired,divorced,secondary,1490.0,no,no,8.0,jun,506.0,1.0,yes
63.0,retired,married,primary,48.0,no,no,9.0,jun,251.0,1.0,yes
28.0,management,single,tertiary,187.0,no,no,9.0,jun,206.0,1.0,yes
80.0,retired,married,secondary,8304.0,no,no,9.0,jun,712.0,1.0,yes
39.0,blue-collar,married,secondary,276.0,no,no,9.0,jun,334.0,2.0,yes
,management,single,tertiary,147.0,no,no,9.0,jun,163.0,2.0,yes
39.0,services,married,secondary,323.0,no,no,9.0,jun,874.0,2.0,yes
30.0,blue-collar,single,secondary,799.0,no,no,13.0,jun,674.0,1.0,yes
67.0,retired,married,,2540.0,no,no,14.0,jun,278.0,5.0,yes
29.0,blue-collar,single,secondary,322.0,no,no,14.0,jun,434.0,1.0,yes
36.0,management,married,tertiary,495.0,no,no,14.0,jun,187.0,1.0,yes
24.0,student,single,,358.0,no,no,14.0,jun,245.0,1.0,yes
30.0,technician,single,secondary,2371.0,no,no,14.0,jun,661.0,1.0,yes
21.0,student,single,,53.0,no,no,14.0,jun,270.0,1.0,yes
27.0,admin.,single,,861.0,no,no,14.0,jun,212.0,4.0,yes
56.0,admin.,married,secondary,602.0,no,no,14.0,jun,458.0,1.0,yes
66.0,admin.,married,secondary,4041.0,no,no,14.0,jun,713.0,2.0,yes
71.0,retired,divorced,primary,275.0,no,no,14.0,jun,293.0,1.0,yes
26.0,services,single,tertiary,12.0,no,no,14.0,jun,563.0,1.0,yes
,retired,married,primary,1742.0,no,no,14.0,jun,167.0,2.0,yes
32.0,self-employed,single,tertiary,46.0,yes,no,14.0,jun,485.0,2.0,yes
68.0,retired,divorced,primary,2027.0,no,no,15.0,jun,619.0,2.0,yes
37.0,admin.,married,tertiary,3221.0,no,no,15.0,jun,379.0,2.0,yes
27.0,management,single,tertiary,1720.0,no,no,15.0,jun,910.0,1.0,yes
45.0,technician,single,tertiary,2033.0,no,no,15.0,jun,243.0,5.0,yes
64.0,retired,married,secondary,3189.0,no,no,15.0,jun,208.0,1.0,yes
38.0,student,divorced,tertiary,2946.0,no,no,16.0,jun,605.0,3.0,yes
66.0,,married,primary,1230.0,no,no,16.0,jun,288.0,6.0,yes
30.0,management,single,tertiary,572.0,no,no,17.0,jun,339.0,3.0,yes
39.0,technician,single,secondary,1435.0,no,no,17.0,jun,383.0,1.0,yes
24.0,technician,single,secondary,403.0,no,no,17.0,jun,247.0,1.0,yes
49.0,technician,married,tertiary,1071.0,no,no,17.0,jun,169.0,1.0,yes
34.0,management,married,tertiary,3301.0,yes,no,17.0,jun,485.0,2.0,yes
46.0,blue-collar,married,secondary,1723.0,no,no,17.0,jun,176.0,2.0,yes
32.0,technician,single,tertiary,705.0,no,no,17.0,jun,544.0,1.0,yes
52.0,blue-collar,married,secondary,955.0,no,yes,17.0,jun,301.0,2.0,yes
25.0,blue-collar,single,secondary,303.0,no,no,18.0,jun,252.0,1.0,yes
57.0,management,divorced,tertiary,3287.0,no,no,22.0,jun,867.0,1.0,yes
64.0,retired,divorced,primary,109.0,no,no,23.0,jun,706.0,1.0,yes
33.0,management,single,tertiary,224.0,no,no,23.0,jun,342.0,2.0,yes
36.0,management,single,tertiary,538.0,no,no,23.0,jun,339.0,1.0,yes
59.0,management,married,tertiary,5397.0,no,no,23.0,jun,671.0,3.0,yes
25.0,student,single,secondary,1957.0,no,no,24.0,jun,1207.0,4.0,yes
43.0,services,married,secondary,774.0,no,no,24.0,jun,482.0,1.0,yes
37.0,self-employed,single,tertiary,1188.0,no,no,24.0,jun,310.0,1.0,yes
49.0,management,married,tertiary,1167.0,yes,yes,25.0,jun,213.0,6.0,yes
42.0,technician,divorced,tertiary,2611.0,yes,no,25.0,jun,300.0,1.0,yes
27.0,blue-collar,single,secondary,3145.0,no,no,25.0,jun,374.0,1.0,yes
29.0,technician,single,secondary,825.0,no,no,25.0,jun,472.0,2.0,yes
37.0,technician,married,tertiary,122.0,no,no,25.0,jun,266.0,2.0,yes
47.0,management,single,tertiary,334.0,yes,no,28.0,jun,614.0,3.0,yes
38.0,management,single,tertiary,623.0,no,no,28.0,jun,297.0,4.0,yes
48.0,management,single,tertiary,86.0,no,no,28.0,jun,281.0,3.0,yes
55.0,,divorced,primary,976.0,no,no,28.0,jun,345.0,1.0,yes
39.0,technician,single,tertiary,393.0,no,no,28.0,jun,325.0,1.0,yes
49.0,admin.,single,secondary,293.0,no,no,28.0,jun,452.0,1.0,yes
68.0,retired,divorced,primary,476.0,no,no,28.0,jun,363.0,1.0,yes
45.0,management,married,,2724.0,no,no,28.0,jun,359.0,2.0,yes
67.0,retired,married,primary,2391.0,no,no,28.0,jun,737.0,6.0,yes
60.0,retired,married,secondary,11.0,no,no,29.0,jun,265.0,1.0,yes
,blue-collar,single,secondary,54.0,yes,no,29.0,jun,401.0,1.0,yes
58.0,blue-collar,married,primary,3109.0,no,no,29.0,jun,295.0,1.0,yes
41.0,admin.,married,secondary,3126.0,yes,no,29.0,jun,222.0,1.0,yes
23.0,services,single,secondary,488.0,no,no,29.0,jun,205.0,1.0,yes
35.0,unemployed,married,secondary,978.0,no,no,29.0,jun,660.0,2.0,yes
33.0,management,single,tertiary,718.0,yes,no,29.0,jun,271.0,1.0,yes
32.0,technician,divorced,tertiary,3255.0,no,no,29.0,jun,167.0,2.0,yes
48.0,admin.,single,secondary,1544.0,yes,no,30.0,jun,263.0,1.0,yes
43.0,management,single,tertiary,0.0,no,no,30.0,jun,275.0,2.0,yes
32.0,technician,single,tertiary,4071.0,no,no,30.0,jun,319.0,2.0,yes
74.0,retired,divorced,primary,29080.0,no,no,30.0,jun,301.0,5.0,yes
32.0,management,single,tertiary,12569.0,no,no,1.0,jul,561.0,2.0,yes
63.0,retired,married,secondary,2896.0,no,no,1.0,jul,304.0,1.0,yes
28.0,student,single,secondary,196.0,no,no,2.0,jul,423.0,3.0,yes
,services,single,secondary,1027.0,no,no,2.0,jul,217.0,3.0,yes
26.0,blue-collar,single,secondary,463.0,no,yes,2.0,jul,248.0,2.0,yes
,student,single,secondary,3511.0,no,no,2.0,jul,667.0,1.0,yes
39.0,management,divorced,tertiary,224.0,no,no,2.0,jul,194.0,2.0,yes
28.0,services,single,secondary,198.0,no,no,5.0,jul,128.0,2.0,yes
30.0,technician,single,tertiary,0.0,yes,no,5.0,jul,140.0,1.0,yes
24.0,admin.,single,tertiary,674.0,yes,no,6.0,jul,267.0,1.0,yes
32.0,management,single,tertiary,623.0,no,no,6.0,jul,335.0,3.0,yes
46.0,management,divorced,tertiary,558.0,no,no,6.0,jul,319.0,1.0,yes
60.0,technician,married,secondary,259.0,no,no,6.0,jul,396.0,1.0,yes
37.0,technician,married,secondary,432.0,yes,no,6.0,jul,386.0,3.0,yes
48.0,management,single,tertiary,159.0,no,no,7.0,jul,229.0,1.0,yes
52.0,services,married,secondary,657.0,no,no,7.0,jul,398.0,2.0,yes
29.0,management,single,tertiary,1808.0,no,no,7.0,jul,273.0,2.0,yes
71.0,retired,divorced,,392.0,no,no,7.0,jul,276.0,2.0,yes
47.0,management,single,tertiary,6651.0,no,no,8.0,jul,229.0,1.0,yes
70.0,retired,married,primary,2795.0,no,no,8.0,jul,480.0,1.0,yes
28.0,management,single,tertiary,1414.0,yes,no,8.0,jul,294.0,1.0,yes
,self-employed,married,tertiary,2666.0,no,no,8.0,jul,411.0,2.0,yes
80.0,retired,married,secondary,668.0,no,no,8.0,jul,250.0,1.0,yes
29.0,management,single,tertiary,502.0,no,no,8.0,jul,968.0,1.0,yes
23.0,student,single,secondary,1809.0,no,no,8.0,jul,414.0,2.0,yes
34.0,services,single,secondary,267.0,no,no,8.0,jul,449.0,2.0,yes
69.0,retired,married,secondary,2473.0,no,no,8.0,jul,967.0,3.0,yes
19.0,student,single,secondary,372.0,no,no,8.0,jul,444.0,3.0,yes
35.0,blue-collar,single,,484.0,no,no,8.0,jul,344.0,1.0,yes
38.0,admin.,married,secondary,1767.0,yes,no,9.0,jul,483.0,4.0,yes
32.0,technician,single,,491.0,no,no,9.0,jul,474.0,7.0,yes
50.0,,married,,558.0,no,no,9.0,jul,464.0,1.0,yes
27.0,technician,single,secondary,337.0,no,no,9.0,jul,23.0,1.0,yes
,admin.,single,secondary,654.0,no,no,10.0,jul,67.0,1.0,yes
35.0,self-employed,married,tertiary,2427.0,no,no,12.0,jul,210.0,3.0,yes
43.0,admin.,single,secondary,386.0,no,no,12.0,jul,220.0,3.0,yes
30.0,self-employed,single,tertiary,251.0,no,no,12.0,jul,537.0,1.0,yes
57.0,retired,married,secondary,1044.0,no,no,12.0,jul,567.0,1.0,yes
,management,single,tertiary,2907.0,yes,no,12.0,jul,248.0,1.0,yes
65.0,retired,divorced,secondary,828.0,no,no,13.0,jul,305.0,1.0,yes
25.0,blue-collar,single,secondary,1857.0,yes,no,13.0,jul,195.0,2.0,yes
33.0,management,single,tertiary,1962.0,no,no,13.0,jul,363.0,1.0,yes
79.0,retired,divorced,primary,2787.0,no,no,13.0,jul,617.0,1.0,yes
24.0,student,single,secondary,1123.0,no,no,13.0,jul,475.0,1.0,yes
27.0,technician,single,secondary,643.0,no,no,13.0,jul,317.0,1.0,yes
36.0,management,single,,62.0,no,no,13.0,jul,311.0,1.0,yes
26.0,blue-collar,single,secondary,2007.0,no,no,13.0,jul,272.0,3.0,yes
51.0,management,married,tertiary,3463.0,no,yes,13.0,jul,371.0,2.0,yes
70.0,retired,divorced,primary,482.0,no,no,14.0,jul,413.0,1.0,yes
23.0,student,single,secondary,1298.0,no,no,14.0,jul,603.0,1.0,yes
41.0,technician,single,secondary,5329.0,no,no,14.0,jul,397.0,2.0,yes
,technician,married,primary,6181.0,no,no,14.0,jul,817.0,2.0,yes
86.0,retired,married,primary,1255.0,no,no,14.0,jul,247.0,1.0,yes
27.0,student,single,,132.0,no,no,14.0,jul,276.0,1.0,yes
34.0,technician,single,tertiary,2733.0,no,no,14.0,jul,604.0,1.0,yes
68.0,retired,divorced,secondary,4189.0,no,no,14.0,jul,897.0,2.0,yes
35.0,management,married,secondary,724.0,yes,no,14.0,jul,287.0,2.0,yes
28.0,student,single,secondary,205.0,no,no,14.0,jul,87.0,3.0,yes
66.0,retired,married,secondary,154.0,no,no,15.0,jul,268.0,5.0,yes
30.0,management,single,tertiary,232.0,no,no,15.0,jul,219.0,1.0,yes
60.0,retired,divorced,tertiary,979.0,yes,no,15.0,jul,346.0,1.0,yes
46.0,admin.,married,secondary,5021.0,no,no,15.0,jul,957.0,1.0,yes
68.0,retired,married,secondary,2469.0,yes,no,15.0,jul,552.0,2.0,yes
63.0,blue-collar,married,secondary,180.0,no,no,15.0,jul,390.0,2.0,yes
29.0,student,single,secondary,658.0,no,no,15.0,jul,198.0,2.0,yes
35.0,services,married,secondary,2918.0,no,yes,16.0,jul,815.0,2.0,yes
64.0,retired,married,secondary,588.0,no,no,16.0,jul,574.0,1.0,yes
22.0,student,single,primary,423.0,no,no,16.0,jul,316.0,1.0,yes
19.0,student,single,secondary,302.0,no,no,16.0,jul,205.0,1.0,yes
,management,divorced,tertiary,414.0,no,yes,16.0,jul,241.0,1.0,yes
48.0,unemployed,married,secondary,817.0,no,no,16.0,jul,806.0,3.0,yes
33.0,technician,married,secondary,183.0,no,no,16.0,jul,457.0,2.0,yes
34.0,technician,married,secondary,806.0,no,no,19.0,jul,253.0,3.0,yes
46.0,technician,married,secondary,9299.0,no,no,19.0,jul,1148.0,1.0,yes
60.0,admin.,married,,478.0,no,no,19.0,jul,173.0,2.0,yes
36.0,management,divorced,tertiary,1057.0,no,no,19.0,jul,230.0,2.0,yes
32.0,entrepreneur,married,tertiary,762.0,no,no,19.0,jul,187.0,11.0,yes
45.0,management,married,tertiary,31472.0,no,no,19.0,jul,568.0,7.0,yes
44.0,management,single,tertiary,1090.0,no,no,19.0,jul,204.0,4.0,yes
57.0,retired,married,secondary,3738.0,yes,no,20.0,jul,178.0,2.0,yes
29.0,admin.,single,secondary,1277.0,no,no,20.0,jul,165.0,2.0,yes
,unemployed,divorced,tertiary,756.0,no,no,20.0,jul,355.0,2.0,yes
54.0,blue-collar,married,secondary,1636.0,no,no,20.0,jul,1008.0,2.0,yes
49.0,management,divorced,tertiary,300.0,no,no,21.0,jul,316.0,1.0,yes
35.0,admin.,single,secondary,321.0,no,no,21.0,jul,143.0,1.0,yes
24.0,admin.,single,secondary,1295.0,no,no,22.0,jul,355.0,2.0,yes
43.0,management,married,tertiary,839.0,no,no,22.0,jul,942.0,1.0,yes
34.0,unemployed,single,tertiary,1974.0,no,no,22.0,jul,355.0,1.0,yes
27.0,admin.,married,tertiary,2855.0,no,no,22.0,jul,138.0,2.0,yes
54.0,management,divorced,tertiary,5475.0,no,no,22.0,jul,321.0,4.0,yes
38.0,management,married,tertiary,536.0,yes,no,22.0,jul,248.0,1.0,yes
34.0,technician,single,secondary,1279.0,yes,no,22.0,jul,174.0,2.0,yes
93.0,retired,married,,775.0,no,no,22.0,jul,860.0,2.0,yes
36.0,management,married,tertiary,203.0,no,no,23.0,jul,608.0,3.0,yes
33.0,admin.,single,tertiary,146.0,no,no,23.0,jul,351.0,3.0,yes
35.0,management,married,tertiary,4124.0,yes,no,23.0,jul,350.0,2.0,yes
41.0,admin.,married,secondary,14968.0,no,no,23.0,jul,1360.0,4.0,yes
36.0,technician,divorced,secondary,1451.0,yes,no,23.0,jul,192.0,4.0,yes
30.0,student,single,tertiary,3026.0,no,no,23.0,jul,251.0,1.0,yes
41.0,technician,single,tertiary,431.0,no,no,23.0,jul,196.0,1.0,yes
29.0,management,single,tertiary,985.0,yes,no,23.0,jul,396.0,2.0,yes
82.0,retired,married,primary,243.0,no,no,26.0,jul,275.0,1.0,yes
37.0,technician,married,secondary,1707.0,yes,no,26.0,jul,546.0,2.0,yes
46.0,admin.,married,,5511.0,no,no,26.0,jul,414.0,2.0,yes
44.0,self-employed,divorced,secondary,8.0,no,no,26.0,jul,423.0,4.0,yes
61.0,self-employed,married,tertiary,10861.0,no,no,26.0,jul,336.0,2.0,yes
33.0,management,single,tertiary,373.0,no,yes,27.0,jul,267.0,1.0,yes
23.0,management,single,tertiary,1807.0,no,no,27.0,jul,606.0,1.0,yes
45.0,technician,married,secondary,2776.0,yes,no,27.0,jul,287.0,2.0,yes
61.0,retired,married,secondary,1058.0,no,no,27.0,jul,218.0,2.0,yes
40.0,admin.,married,secondary,0.0,no,no,28.0,jul,496.0,2.0,yes
82.0,,divorced,primary,1381.0,no,no,28.0,jul,844.0,5.0,yes
27.0,technician,single,secondary,204.0,no,no,28.0,jul,471.0,2.0,yes
26.0,technician,married,secondary,267.0,yes,no,28.0,jul,817.0,2.0,yes
27.0,student,single,tertiary,311.0,no,no,28.0,jul,462.0,1.0,yes
,blue-collar,married,primary,306.0,no,no,28.0,jul,388.0,3.0,yes
54.0,management,married,tertiary,752.0,no,no,29.0,jul,211.0,5.0,yes
64.0,retired,married,secondary,1574.0,no,no,29.0,jul,301.0,3.0,yes
57.0,technician,married,tertiary,1181.0,no,no,29.0,jul,169.0,2.0,yes
,management,single,tertiary,1761.0,yes,no,29.0,jul,332.0,3.0,yes
61.0,admin.,married,,4629.0,yes,no,29.0,jul,349.0,3.0,yes
35.0,unemployed,single,tertiary,154.0,no,no,29.0,jul,200.0,4.0,yes
77.0,retired,married,secondary,4112.0,no,no,29.0,jul,426.0,1.0,yes
36.0,services,married,secondary,11650.0,yes,no,29.0,jul,268.0,1.0,yes
32.0,management,married,tertiary,6138.0,no,no,29.0,jul,519.0,2.0,yes
61.0,management,married,,264.0,no,no,29.0,jul,270.0,1.0,yes
69.0,retired,single,tertiary,2144.0,no,no,29.0,jul,417.0,1.0,yes
69.0,technician,married,tertiary,482.0,no,no,29.0,jul,478.0,1.0,yes
34.0,admin.,married,tertiary,0.0,no,no,30.0,jul,292.0,1.0,yes
45.0,management,single,tertiary,4831.0,no,no,30.0,jul,852.0,3.0,yes
64.0,retired,married,primary,12067.0,no,no,30.0,jul,367.0,2.0,yes
35.0,technician,single,secondary,1227.0,no,no,30.0,jul,1005.0,5.0,yes
22.0,student,single,,1232.0,no,no,30.0,jul,283.0,1.0,yes
34.0,management,single,tertiary,275.0,no,no,2.0,aug,196.0,2.0,yes
34.0,management,married,secondary,369.0,no,no,2.0,aug,868.0,3.0,yes
55.0,technician,married,,240.0,yes,no,2.0,aug,108.0,3.0,yes
,admin.,single,secondary,2398.0,yes,no,2.0,aug,317.0,1.0,yes
63.0,management,married,tertiary,2785.0,no,no,2.0,aug,341.0,2.0,yes
37.0,management,single,tertiary,62.0,yes,no,2.0,aug,428.0,2.0,yes
29.0,student,single,secondary,1377.0,yes,no,3.0,aug,248.0,1.0,yes
29.0,student,single,tertiary,163.0,no,no,3.0,aug,249.0,1.0,yes
38.0,management,married,tertiary,1199.0,no,no,3.0,aug,482.0,1.0,yes
,retired,married,secondary,569.0,no,no,3.0,aug,187.0,2.0,yes
34.0,technician,married,secondary,0.0,yes,no,3.0,aug,261.0,1.0,yes
56.0,services,married,secondary,1989.0,no,no,3.0,aug,279.0,4.0,yes
48.0,,single,primary,46.0,no,no,3.0,aug,113.0,2.0,yes
42.0,management,married,tertiary,372.0,yes,no,3.0,aug,654.0,2.0,yes
68.0,retired,married,tertiary,2812.0,no,no,3.0,aug,392.0,4.0,yes
43.0,blue-collar,married,primary,2952.0,no,no,3.0,aug,417.0,2.0,yes
,retired,married,secondary,569.0,no,no,4.0,aug,288.0,1.0,yes
68.0,retired,married,tertiary,2812.0,no,no,4.0,aug,651.0,1.0,yes
38.0,management,married,tertiary,1199.0,no,no,4.0,aug,178.0,1.0,yes
63.0,entrepreneur,married,secondary,3904.0,no,no,4.0,aug,250.0,2.0,yes
48.0,admin.,married,secondary,156.0,no,no,4.0,aug,291.0,1.0,yes
45.0,admin.,married,secondary,205.0,no,no,4.0,aug,180.0,1.0,yes
59.0,unemployed,married,secondary,1625.0,no,no,4.0,aug,198.0,1.0,yes
35.0,unemployed,single,tertiary,415.0,no,no,4.0,aug,462.0,1.0,yes
32.0,management,married,tertiary,1812.0,no,no,4.0,aug,296.0,1.0,yes
93.0,retired,married,,775.0,no,no,4.0,aug,476.0,2.0,yes
33.0,technician,married,secondary,180.0,no,no,4.0,aug,561.0,1.0,yes
48.0,,single,primary,46.0,no,no,4.0,aug,118.0,1.0,yes
38.0,services,married,secondary,4017.0,no,no,4.0,aug,470.0,1.0,yes
29.0,management,single,tertiary,437.0,no,no,5.0,aug,504.0,1.0,yes
38.0,technician,married,secondary,318.0,no,no,5.0,aug,274.0,1.0,yes
41.0,technician,single,tertiary,1646.0,yes,no,5.0,aug,172.0,3.0,yes
57.0,technician,divorced,secondary,470.0,no,no,5.0,aug,480.0,3.0,yes
,management,married,tertiary,3591.0,yes,no,5.0,aug,306.0,2.0,yes
56.0,management,divorced,tertiary,2037.0,no,no,5.0,aug,318.0,1.0,yes
33.0,technician,single,secondary,2979.0,no,no,5.0,aug,326.0,2.0,yes
41.0,management,married,tertiary,1092.0,no,no,5.0,aug,736.0,1.0,yes
34.0,admin.,divorced,secondary,661.0,yes,no,5.0,aug,245.0,2.0,yes
29.0,,single,tertiary,2196.0,no,no,5.0,aug,215.0,1.0,yes
34.0,management,single,tertiary,417.0,yes,no,5.0,aug,270.0,1.0,yes
21.0,entrepreneur,single,tertiary,2077.0,no,no,5.0,aug,323.0,1.0,yes
37.0,management,married,tertiary,2283.0,no,no,6.0,aug,303.0,2.0,yes
33.0,student,married,secondary,1536.0,no,no,6.0,aug,258.0,2.0,yes
45.0,management,married,secondary,446.0,no,no,6.0,aug,304.0,3.0,yes
61.0,blue-collar,married,primary,5.0,no,no,6.0,aug,562.0,2.0,yes
22.0,student,single,secondary,216.0,no,no,6.0,aug,178.0,1.0,yes
37.0,management,married,secondary,565.0,no,no,6.0,aug,174.0,1.0,yes
45.0,admin.,married,secondary,476.0,no,no,6.0,aug,356.0,1.0,yes
35.0,admin.,single,secondary,-32.0,no,yes,6.0,aug,366.0,2.0,yes
28.0,blue-collar,single,secondary,1348.0,yes,no,6.0,aug,221.0,2.0,yes
,blue-collar,single,secondary,228.0,no,no,6.0,aug,744.0,1.0,yes
,management,married,tertiary,1859.0,no,no,6.0,aug,245.0,3.0,yes
47.0,management,married,tertiary,2306.0,no,no,6.0,aug,239.0,4.0,yes
57.0,admin.,married,,2038.0,no,no,9.0,aug,628.0,1.0,yes
60.0,technician,married,secondary,824.0,yes,no,9.0,aug,265.0,1.0,yes
25.0,student,single,secondary,348.0,no,no,10.0,aug,245.0,1.0,yes
40.0,blue-collar,married,secondary,1515.0,yes,no,10.0,aug,503.0,1.0,yes
33.0,management,married,tertiary,1514.0,no,no,10.0,aug,447.0,1.0,yes
,unemployed,married,secondary,94.0,no,no,10.0,aug,493.0,1.0,yes
30.0,technician,single,tertiary,2325.0,no,no,10.0,aug,263.0,1.0,yes
36.0,student,single,,417.0,no,no,10.0,aug,304.0,1.0,yes
56.0,technician,divorced,secondary,3450.0,no,no,10.0,aug,507.0,1.0,yes
38.0,entrepreneur,single,secondary,2543.0,no,no,10.0,aug,223.0,1.0,yes
29.0,admin.,single,secondary,464.0,no,no,10.0,aug,317.0,2.0,yes
61.0,retired,married,secondary,1853.0,no,no,10.0,aug,520.0,1.0,yes
,blue-collar,married,secondary,272.0,no,no,11.0,aug,146.0,1.0,yes
24.0,student,single,secondary,1925.0,no,no,11.0,aug,1363.0,1.0,yes
65.0,entrepreneur,married,tertiary,2331.0,no,no,11.0,aug,425.0,1.0,yes
70.0,retired,married,primary,324.0,no,no,11.0,aug,632.0,1.0,yes
60.0,technician,married,secondary,116.0,no,no,11.0,aug,329.0,2.0,yes
30.0,student,single,secondary,1779.0,no,no,11.0,aug,233.0,1.0,yes
51.0,management,married,tertiary,346.0,no,no,11.0,aug,237.0,1.0,yes
36.0,self-employed,single,tertiary,353.0,no,no,11.0,aug,361.0,2.0,yes
42.0,management,married,tertiary,27696.0,no,no,11.0,aug,370.0,1.0,yes
58.0,management,married,secondary,2155.0,no,yes,11.0,aug,248.0,2.0,yes
43.0,blue-collar,married,secondary,413.0,yes,no,12.0,aug,235.0,2.0,yes
77.0,retired,married,primary,2590.0,no,no,12.0,aug,345.0,1.0,yes
34.0,blue-collar,married,secondary,320.0,yes,no,12.0,aug,352.0,1.0,yes
35.0,blue-collar,married,secondary,1454.0,yes,no,12.0,aug,323.0,1.0,yes
39.0,blue-collar,married,secondary,1382.0,yes,no,12.0,aug,357.0,1.0,yes
35.0,self-employed,married,tertiary,2427.0,no,no,12.0,aug,175.0,3.0,yes
41.0,admin.,married,secondary,2498.0,no,no,12.0,aug,411.0,1.0,yes
25.0,student,single,,1003.0,no,no,12.0,aug,361.0,1.0,yes
51.0,blue-collar,married,secondary,2007.0,yes,no,12.0,aug,1226.0,3.0,yes
48.0,unemployed,married,secondary,926.0,no,no,12.0,aug,504.0,2.0,yes
26.0,unemployed,single,secondary,632.0,no,no,12.0,aug,312.0,3.0,yes
55.0,,married,secondary,2206.0,no,no,12.0,aug,265.0,1.0,yes
49.0,services,married,primary,1830.0,yes,no,13.0,aug,261.0,1.0,yes
29.0,self-employed,single,tertiary,814.0,no,no,13.0,aug,461.0,1.0,yes
67.0,,divorced,secondary,5275.0,no,no,13.0,aug,222.0,4.0,yes
42.0,admin.,divorced,secondary,2129.0,no,no,13.0,aug,633.0,1.0,yes
35.0,management,married,tertiary,2717.0,no,no,13.0,aug,394.0,6.0,yes
37.0,technician,married,tertiary,341.0,no,no,13.0,aug,287.0,3.0,yes
35.0,management,divorced,tertiary,2885.0,no,no,13.0,aug,199.0,3.0,yes
61.0,retired,married,secondary,523.0,no,no,13.0,aug,211.0,3.0,yes
